        Pcore(1)        Pcore(2)        Pcore(3)        Pcore(4)        Pcore(5)        Pcore(6)        Pcore(7)        Pcore(8)
     1.4942529     2.9885057     4.4827586     5.9770115     5.9770115     4.4827586     2.9885057     1.4942529
        Vcore(1)        Vcore(2)        Vcore(3)        Vcore(4)        Vcore(5)        Vcore(6)        Vcore(7)        Vcore(8)
             0             0             0             0             0             0             0             0
     17.560187     17.634899     17.709612     17.784324     17.784324     17.709612     17.634899     17.560187
     17.560188     17.634901     17.709614     17.784326     17.784326     17.709614     17.634901     17.560188
      17.56019     17.634903     17.709616     17.784328     17.784328     17.709616     17.634903      17.56019
     17.560192     17.634905     17.709617      17.78433      17.78433     17.709617     17.634905     17.560192
     17.560194     17.634907     17.709619     17.784332     17.784332     17.709619     17.634907     17.560194
     17.560196     17.634908     17.709621     17.784334     17.784334     17.709621     17.634908     17.560196
     17.560198      17.63491     17.709623     17.784335     17.784335     17.709623      17.63491     17.560198
     17.560199     17.634912     17.709625     17.784337     17.784337     17.709625     17.634912     17.560199
     17.560201     17.634914     17.709626     17.784339     17.784339     17.709626     17.634914     17.560201
     17.560203     17.634916     17.709628     17.784341     17.784341     17.709628     17.634916     17.560203
     17.560205     17.634917      17.70963     17.784343     17.784343      17.70963     17.634917     17.560205
     17.560206     17.634919     17.709632     17.784344     17.784344     17.709632     17.634919     17.560206
     17.560208     17.634921     17.709633     17.784346     17.784346     17.709633     17.634921     17.560208
      17.56021     17.634922     17.709635     17.784348     17.784348     17.709635     17.634922      17.56021
     17.560212     17.634924     17.709637     17.784349     17.784349     17.709637     17.634924     17.560212
     17.560213     17.634926     17.709639     17.784351     17.784351     17.709639     17.634926     17.560213
     17.560215     17.634928      17.70964     17.784353     17.784353      17.70964     17.634928     17.560215
     17.560217     17.634929     17.709642     17.784355     17.784355     17.709642     17.634929     17.560217
     17.560218     17.634931     17.709644     17.784356     17.784356     17.709644     17.634931     17.560218
      17.56022     17.634933     17.709645     17.784358     17.784358     17.709645     17.634933      17.56022
     17.560222     17.634934     17.709647     17.784359     17.784359     17.709647     17.634934     17.560222
     17.560223     17.634936     17.709648     17.784361     17.784361     17.709648     17.634936     17.560223
     17.560225     17.634937      17.70965     17.784363     17.784363      17.70965     17.634937     17.560225
     17.560226     17.634939     17.709652     17.784364     17.784364     17.709652     17.634939     17.560226
     17.560228     17.634941     17.709653     17.784366     17.784366     17.709653     17.634941     17.560228
      17.56023     17.634942     17.709655     17.784367     17.784367     17.709655     17.634942      17.56023
     17.560231     17.634944     17.709656     17.784369     17.784369     17.709656     17.634944     17.560231
     17.560233     17.634945     17.709658     17.784371     17.784371     17.709658     17.634945     17.560233
     17.560234     17.634947      17.70966     17.784372     17.784372      17.70966     17.634947     17.560234
     17.560236     17.634948     17.709661     17.784374     17.784374     17.709661     17.634948     17.560236
     17.560237      17.63495     17.709663     17.784375     17.784375     17.709663      17.63495     17.560237
     17.560239     17.634951     17.709664     17.784377     17.784377     17.709664     17.634951     17.560239
      17.56024     17.634953     17.709666     17.784378     17.784378     17.709666     17.634953      17.56024
     17.560242     17.634954     17.709667      17.78438      17.78438     17.709667     17.634954     17.560242
     17.560243     17.634956     17.709669     17.784381     17.784381     17.709669     17.634956     17.560243
     17.560245     17.634957      17.70967     17.784383     17.784383      17.70967     17.634957     17.560245
     17.560246     17.634959     17.709672     17.784384     17.784384     17.709672     17.634959     17.560246
     17.560248      17.63496     17.709673     17.784386     17.784386     17.709673      17.63496     17.560248
     17.560249     17.634962     17.709674     17.784387     17.784387     17.709674     17.634962     17.560249
     17.560251     17.634963     17.709676     17.784389     17.784389     17.709676     17.634963     17.560251
     17.560252     17.634965     17.709677      17.78439      17.78439     17.709677     17.634965     17.560252
     17.560253     17.634966     17.709679     17.784391     17.784391     17.709679     17.634966     17.560253
     17.560255     17.634967      17.70968     17.784393     17.784393      17.70968     17.634967     17.560255
     17.560256     17.634969     17.709682     17.784394     17.784394     17.709682     17.634969     17.560256
     17.560258      17.63497     17.709683     17.784396     17.784396     17.709683      17.63497     17.560258
     17.560259     17.634972     17.709684     17.784397     17.784397     17.709684     17.634972     17.560259
      17.56026     17.634973     17.709686     17.784398     17.784398     17.709686     17.634973      17.56026
     17.560262     17.634974     17.709687       17.7844       17.7844     17.709687     17.634974     17.560262
     17.560263     17.634976     17.709688     17.784401     17.784401     17.709688     17.634976     17.560263
     17.560264     17.634977      17.70969     17.784402     17.784402      17.70969     17.634977     17.560264
     17.560266     17.634978     17.709691     17.784404     17.784404     17.709691     17.634978     17.560266
     17.560267      17.63498     17.709692     17.784405     17.784405     17.709692      17.63498     17.560267
     17.560268     17.634981     17.709694     17.784406     17.784406     17.709694     17.634981     17.560268
      17.56027     17.634982     17.709695     17.784408     17.784408     17.709695     17.634982      17.56027
     17.560271     17.634984     17.709696     17.784409     17.784409     17.709696     17.634984     17.560271
     17.560272     17.634985     17.709698      17.78441      17.78441     17.709698     17.634985     17.560272
     17.560274     17.634986     17.709699     17.784412     17.784412     17.709699     17.634986     17.560274
     17.560275     17.634987       17.7097     17.784413     17.784413       17.7097     17.634987     17.560275
     17.560276     17.634989     17.709701     17.784414     17.784414     17.709701     17.634989     17.560276
     17.560277      17.63499     17.709703     17.784415     17.784415     17.709703      17.63499     17.560277
     17.560279     17.634991     17.709704     17.784417     17.784417     17.709704     17.634991     17.560279
      17.56028     17.634992     17.709705     17.784418     17.784418     17.709705     17.634992      17.56028
     17.560281     17.634994     17.709706     17.784419     17.784419     17.709706     17.634994     17.560281
