        Vcore(1)        Vcore(2)        Vcore(3)        Vcore(4)
     30.122741	     28.807468	     28.478678	     28.478678	
     30.124469	     28.809196	     28.480406	     28.480406	
     30.126195	     28.810922	     28.482131	     28.482131	
      30.12792	     28.812646	     28.483856	     28.483856	
     30.129643	     28.814369	     28.485579	     28.485579	
     30.131365	     28.816091	     28.487301	     28.487301	
     30.133085	     28.817811	     28.489021	     28.489021	
     30.134804	      28.81953	     28.490739	     28.490739	
     30.136522	     28.821247	     28.492457	     28.492457	
     30.138238	     28.822963	     28.494172	     28.494172	
     30.139952	     28.824677	     28.495887	     28.495887	
     30.141666	      28.82639	     28.497599	     28.497599	
     30.143377	     28.828102	     28.499311	     28.499311	
     30.145088	     28.829812	     28.501021	     28.501021	
     30.146796	      28.83152	     28.502729	     28.502729	
     30.148504	     28.833227	     28.504436	     28.504436	
      30.15021	     28.834933	     28.506142	     28.506142	
     30.151914	     28.836637	     28.507846	     28.507846	
     30.153617	      28.83834	     28.509549	     28.509549	
     30.155319	     28.840042	      28.51125	      28.51125	
     30.157019	     28.841741	      28.51295	      28.51295	
     30.158718	      28.84344	     28.514649	     28.514649	
     30.160415	     28.845137	     28.516346	     28.516346	
     30.162111	     28.846833	     28.518041	     28.518041	
     30.163805	     28.848527	     28.519735	     28.519735	
     30.165498	      28.85022	     28.521428	     28.521428	
      30.16719	     28.851911	     28.523119	     28.523119	
      30.16888	     28.853601	     28.524809	     28.524809	
     30.170569	     28.855289	     28.526497	     28.526497	
     30.172256	     28.856976	     28.528184	     28.528184	
     30.173942	     28.858662	      28.52987	      28.52987	
     30.175626	     28.860346	     28.531554	     28.531554	
     30.177309	     28.862029	     28.533237	     28.533237	
     30.178991	      28.86371	     28.534918	     28.534918	
     30.180671	      28.86539	     28.536598	     28.536598	
      30.18235	     28.867069	     28.538276	     28.538276	
     30.184027	     28.868746	     28.539953	     28.539953	
     30.185703	     28.870421	     28.541629	     28.541629	
     30.187377	     28.872096	     28.543303	     28.543303	
      30.18905	     28.873769	     28.544976	     28.544976	
     30.190722	      28.87544	     28.546647	     28.546647	
     30.192392	      28.87711	     28.548317	     28.548317	
     30.194061	     28.878779	     28.549986	     28.549986	
