        Pcore(1)        Pcore(2)        Pcore(3)        Pcore(4)
     83.794699     57.483732     50.906555     50.906555
     83.794706     57.483739     50.906562     50.906562
     83.794713     57.483746     50.906569     50.906569
      83.79472     57.483753     50.906576     50.906576
     83.794727      57.48376     50.906582     50.906582
     83.794733     57.483767     50.906589     50.906589
      83.79474     57.483773     50.906596     50.906596
     83.794747      57.48378     50.906603     50.906603
     83.794754     57.483787      50.90661      50.90661
     83.794761     57.483794     50.906617     50.906617
     83.794768     57.483801     50.906623     50.906623
     83.794775     57.483808      50.90663      50.90663
     83.794782     57.483815     50.906637     50.906637
     83.794789     57.483821     50.906644     50.906644
     83.794796     57.483828     50.906651     50.906651
     83.794803     57.483835     50.906658     50.906658
      83.79481     57.483842     50.906664     50.906664
     83.794816     57.483849     50.906671     50.906671
     83.794823     57.483855     50.906678     50.906678
      83.79483     57.483862     50.906685     50.906685
     83.794837     57.483869     50.906691     50.906691
     83.794844     57.483876     50.906698     50.906698
     83.794851     57.483882     50.906705     50.906705
     83.794858     57.483889     50.906712     50.906712
     83.794864     57.483896     50.906718     50.906718
     83.794871     57.483903     50.906725     50.906725
     83.794878      57.48391     50.906732     50.906732
     83.794885     57.483916     50.906739     50.906739
     83.794892     57.483923     50.906745     50.906745
     83.794899      57.48393     50.906752     50.906752
     83.794905     57.483936     50.906759     50.906759
     83.794912     57.483943     50.906765     50.906765
     83.794919      57.48395     50.906772     50.906772
     83.794926     57.483957     50.906779     50.906779
     83.794932     57.483963     50.906785     50.906785
     83.794939      57.48397     50.906792     50.906792
     83.794946     57.483977     50.906799     50.906799
     83.794953     57.483983     50.906805     50.906805
      83.79496      57.48399     50.906812     50.906812
     83.794966     57.483997     50.906819     50.906819
     83.794973     57.484003     50.906825     50.906825
      83.79498      57.48401     50.906832     50.906832
     83.794987     57.484017     50.906839     50.906839
     83.794993     57.484023     50.906845     50.906845
        83.795      57.48403     50.906852     50.906852
     83.795007     57.484037     50.906859     50.906859
     83.795013     57.484043     50.906865     50.906865
      83.79502      57.48405     50.906872     50.906872
     83.795027     57.484057     50.906878     50.906878
     83.795034     57.484063     50.906885     50.906885
      83.79504      57.48407     50.906892     50.906892
     83.795047     57.484076     50.906898     50.906898
     83.795054     57.484083     50.906905     50.906905
      83.79506      57.48409     50.906911     50.906911
     83.795067     57.484096     50.906918     50.906918
     83.795074     57.484103     50.906925     50.906925
      83.79508     57.484109     50.906931     50.906931
     83.795087     57.484116     50.906938     50.906938
     83.795094     57.484122     50.906944     50.906944
       83.7951     57.484129     50.906951     50.906951
     83.795107     57.484136     50.906957     50.906957
     83.795113     57.484142     50.906964     50.906964
      83.79512     57.484149      50.90697      50.90697
     83.795127     57.484155     50.906977     50.906977
     83.795133     57.484162     50.906983     50.906983
      83.79514     57.484168      50.90699      50.90699
     83.795147     57.484175     50.906996     50.906996
     83.795153     57.484181     50.907003     50.907003
      83.79516     57.484188     50.907009     50.907009
     83.795166     57.484194     50.907016     50.907016
     83.795173     57.484201     50.907022     50.907022
     83.795179     57.484207     50.907029     50.907029
     83.795186     57.484214     50.907035     50.907035
     83.795193      57.48422     50.907042     50.907042
     83.795199     57.484227     50.907048     50.907048
     83.795206     57.484233     50.907055     50.907055
     83.795212      57.48424     50.907061     50.907061
     83.795219     57.484246     50.907068     50.907068
     83.795225     57.484253     50.907074     50.907074
     83.795232     57.484259      50.90708      50.90708
     83.795238     57.484266     50.907087     50.907087
     83.795245     57.484272     50.907093     50.907093
     83.795251     57.484278       50.9071       50.9071
     83.795258     57.484285     50.907106     50.907106
     83.795264     57.484291     50.907113     50.907113
     83.795271     57.484298     50.907119     50.907119
     83.795277     57.484304     50.907125     50.907125
     83.795284     57.484311     50.907132     50.907132
      83.79529     57.484317     50.907138     50.907138
     83.795297     57.484323     50.907145     50.907145
     83.795303      57.48433     50.907151     50.907151
      83.79531     57.484336     50.907157     50.907157
     83.795316     57.484343     50.907164     50.907164
     83.795323     57.484349      50.90717      50.90717
     83.795329     57.484355     50.907176     50.907176
     83.795336     57.484362     50.907183     50.907183
     83.795342     57.484368     50.907189     50.907189
     83.795348     57.484374     50.907195     50.907195
     83.795355     57.484381     50.907202     50.907202
     83.795361     57.484387     50.907208     50.907208
     83.795368     57.484393     50.907214     50.907214
     83.795374       57.4844     50.907221     50.907221
      83.79538     57.484406     50.907227     50.907227
     83.795387     57.484412     50.907233     50.907233
     83.795393     57.484419      50.90724      50.90724
       83.7954     57.484425     50.907246     50.907246
     83.795406     57.484431     50.907252     50.907252
     83.795412     57.484438     50.907258     50.907258
     83.795419     57.484444     50.907265     50.907265
     83.795425      57.48445     50.907271     50.907271
     83.795431     57.484457     50.907277     50.907277
     83.795438     57.484463     50.907284     50.907284
     83.795444     57.484469      50.90729      50.90729
     83.795451     57.484475     50.907296     50.907296
     83.795457     57.484482     50.907302     50.907302
     83.795463     57.484488     50.907309     50.907309
      83.79547     57.484494     50.907315     50.907315
     83.795476       57.4845     50.907321     50.907321
     83.795482     57.484507     50.907327     50.907327
     83.795488     57.484513     50.907333     50.907333
     83.795495     57.484519      50.90734      50.90734
     83.795501     57.484525     50.907346     50.907346
     83.795507     57.484532     50.907352     50.907352
     83.795514     57.484538     50.907358     50.907358
      83.79552     57.484544     50.907364     50.907364
